source_seed,replicate,arm,seed,founder_trait,sampled_individual_id,source_founder_id,tick,population,births,deaths,organism_energy,food_energy,supplied_energy,dissipated_energy,mean_genome,genome_variants,founder_lineages,max_generation,ever_genome_values,changed_births
1900,0,ancestor,2000,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,0,ancestor,2000,250,210,77,100,2,154,232,46,4800,12984,8138,250.0,1,2,2,1,0
1900,0,ancestor,2000,250,210,77,500,11,585,654,193,6252,35800,29355,250.0,1,1,18,1,0
1900,0,ancestor,2000,250,210,77,1000,106,1097,1071,1674,5728,64776,57374,250.0,1,1,35,1,0
1900,0,ancestor,2000,250,210,77,5000,80,4797,4797,1492,7156,293308,284660,250.0,1,1,152,1,0
1900,0,ancestor,2000,250,210,77,10000,29,9398,9449,578,11280,580092,568234,250.0,1,1,278,1,0
1900,0,sampled,2000,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,0,sampled,2000,250,210,77,100,2,154,232,46,4800,12984,8138,250.0,1,2,2,1,0
1900,0,sampled,2000,250,210,77,500,11,585,654,193,6252,35800,29355,250.0,1,1,18,1,0
1900,0,sampled,2000,250,210,77,1000,106,1097,1071,1674,5728,64776,57374,250.0,1,1,35,1,0
1900,0,sampled,2000,250,210,77,5000,80,4797,4797,1492,7156,293308,284660,250.0,1,1,152,1,0
1900,0,sampled,2000,250,210,77,10000,29,9398,9449,578,11280,580092,568234,250.0,1,1,278,1,0
1900,1,ancestor,2001,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,1,ancestor,2001,250,210,77,100,5,150,225,31,4772,13032,8229,250.0,1,4,5,1,0
1900,1,ancestor,2001,250,210,77,500,0,151,231,0,22228,30632,8404,,0,0,,1,0
1900,1,ancestor,2001,250,210,77,1000,0,151,231,0,24564,32968,8404,,0,0,,1,0
1900,1,ancestor,2001,250,210,77,5000,0,151,231,0,24576,32980,8404,,0,0,,1,0
1900,1,ancestor,2001,250,210,77,10000,0,151,231,0,24576,32980,8404,,0,0,,1,0
1900,1,sampled,2001,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,1,sampled,2001,250,210,77,100,5,150,225,31,4772,13032,8229,250.0,1,4,5,1,0
1900,1,sampled,2001,250,210,77,500,0,151,231,0,22228,30632,8404,,0,0,,1,0
1900,1,sampled,2001,250,210,77,1000,0,151,231,0,24564,32968,8404,,0,0,,1,0
1900,1,sampled,2001,250,210,77,5000,0,151,231,0,24576,32980,8404,,0,0,,1,0
1900,1,sampled,2001,250,210,77,10000,0,151,231,0,24576,32980,8404,,0,0,,1,0
1900,2,ancestor,2002,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,2,ancestor,2002,250,210,77,100,2,152,230,25,4896,12996,8075,250.0,1,2,6,1,0
1900,2,ancestor,2002,250,210,77,500,0,152,232,0,22100,30260,8160,,0,0,,1,0
1900,2,ancestor,2002,250,210,77,1000,0,152,232,0,24556,32716,8160,,0,0,,1,0
1900,2,ancestor,2002,250,210,77,5000,0,152,232,0,24576,32736,8160,,0,0,,1,0
1900,2,ancestor,2002,250,210,77,10000,0,152,232,0,24576,32736,8160,,0,0,,1,0
1900,2,sampled,2002,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,2,sampled,2002,250,210,77,100,2,152,230,25,4896,12996,8075,250.0,1,2,6,1,0
1900,2,sampled,2002,250,210,77,500,0,152,232,0,22100,30260,8160,,0,0,,1,0
1900,2,sampled,2002,250,210,77,1000,0,152,232,0,24556,32716,8160,,0,0,,1,0
1900,2,sampled,2002,250,210,77,5000,0,152,232,0,24576,32736,8160,,0,0,,1,0
1900,2,sampled,2002,250,210,77,10000,0,152,232,0,24576,32736,8160,,0,0,,1,0
1900,3,ancestor,2003,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,3,ancestor,2003,250,210,77,100,2,157,235,25,4892,12960,8043,250.0,1,2,4,1,0
1900,3,ancestor,2003,250,210,77,500,0,157,237,0,22468,30628,8160,,0,0,,1,0
1900,3,ancestor,2003,250,210,77,1000,0,157,237,0,24536,32696,8160,,0,0,,1,0
1900,3,ancestor,2003,250,210,77,5000,0,157,237,0,24576,32736,8160,,0,0,,1,0
1900,3,ancestor,2003,250,210,77,10000,0,157,237,0,24576,32736,8160,,0,0,,1,0
1900,3,sampled,2003,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,3,sampled,2003,250,210,77,100,2,157,235,25,4892,12960,8043,250.0,1,2,4,1,0
1900,3,sampled,2003,250,210,77,500,0,157,237,0,22468,30628,8160,,0,0,,1,0
1900,3,sampled,2003,250,210,77,1000,0,157,237,0,24536,32696,8160,,0,0,,1,0
1900,3,sampled,2003,250,210,77,5000,0,157,237,0,24576,32736,8160,,0,0,,1,0
1900,3,sampled,2003,250,210,77,10000,0,157,237,0,24576,32736,8160,,0,0,,1,0
1900,4,ancestor,2004,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,4,ancestor,2004,250,210,77,100,3,161,238,36,4832,13004,8136,250.0,1,2,9,1,0
1900,4,ancestor,2004,250,210,77,500,0,161,241,0,22460,30700,8240,,0,0,,1,0
1900,4,ancestor,2004,250,210,77,1000,0,161,241,0,24548,32788,8240,,0,0,,1,0
1900,4,ancestor,2004,250,210,77,5000,0,161,241,0,24576,32816,8240,,0,0,,1,0
1900,4,ancestor,2004,250,210,77,10000,0,161,241,0,24576,32816,8240,,0,0,,1,0
1900,4,sampled,2004,250,210,77,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1900,4,sampled,2004,250,210,77,100,3,161,238,36,4832,13004,8136,250.0,1,2,9,1,0
1900,4,sampled,2004,250,210,77,500,0,161,241,0,22460,30700,8240,,0,0,,1,0
1900,4,sampled,2004,250,210,77,1000,0,161,241,0,24548,32788,8240,,0,0,,1,0
1900,4,sampled,2004,250,210,77,5000,0,161,241,0,24576,32816,8240,,0,0,,1,0
1900,4,sampled,2004,250,210,77,10000,0,161,241,0,24576,32816,8240,,0,0,,1,0
1901,0,ancestor,2005,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,0,ancestor,2005,250,158,8,100,2,147,225,8,5036,12980,7936,250.0,1,2,5,1,0
1901,0,ancestor,2005,250,158,8,500,0,147,227,0,22272,30228,7956,,0,0,,1,0
1901,0,ancestor,2005,250,158,8,1000,0,147,227,0,24532,32488,7956,,0,0,,1,0
1901,0,ancestor,2005,250,158,8,5000,0,147,227,0,24576,32532,7956,,0,0,,1,0
1901,0,ancestor,2005,250,158,8,10000,0,147,227,0,24576,32532,7956,,0,0,,1,0
1901,0,sampled,2005,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,0,sampled,2005,250,158,8,100,2,147,225,8,5036,12980,7936,250.0,1,2,5,1,0
1901,0,sampled,2005,250,158,8,500,0,147,227,0,22272,30228,7956,,0,0,,1,0
1901,0,sampled,2005,250,158,8,1000,0,147,227,0,24532,32488,7956,,0,0,,1,0
1901,0,sampled,2005,250,158,8,5000,0,147,227,0,24576,32532,7956,,0,0,,1,0
1901,0,sampled,2005,250,158,8,10000,0,147,227,0,24576,32532,7956,,0,0,,1,0
1901,1,ancestor,2006,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,1,ancestor,2006,250,158,8,100,4,151,227,65,4768,12844,8011,250.0,1,3,6,1,0
1901,1,ancestor,2006,250,158,8,500,48,660,692,662,2480,33668,30526,250.0,1,1,32,1,0
1901,1,ancestor,2006,250,158,8,1000,27,1111,1164,518,6768,61972,54686,250.0,1,1,37,1,0
1901,1,ancestor,2006,250,158,8,5000,78,4787,4789,1202,6592,292460,284666,250.0,1,1,117,1,0
1901,1,ancestor,2006,250,158,8,10000,65,9319,9334,1231,7032,582160,573897,250.0,1,1,240,1,0
1901,1,sampled,2006,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,1,sampled,2006,250,158,8,100,4,151,227,65,4768,12844,8011,250.0,1,3,6,1,0
1901,1,sampled,2006,250,158,8,500,48,660,692,662,2480,33668,30526,250.0,1,1,32,1,0
1901,1,sampled,2006,250,158,8,1000,27,1111,1164,518,6768,61972,54686,250.0,1,1,37,1,0
1901,1,sampled,2006,250,158,8,5000,78,4787,4789,1202,6592,292460,284666,250.0,1,1,117,1,0
1901,1,sampled,2006,250,158,8,10000,65,9319,9334,1231,7032,582160,573897,250.0,1,1,240,1,0
1901,2,ancestor,2007,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,2,ancestor,2007,250,158,8,100,3,155,232,40,5144,13312,8128,250.0,1,1,6,1,0
1901,2,ancestor,2007,250,158,8,500,201,696,575,2793,2084,32972,28095,250.0,1,1,29,1,0
1901,2,ancestor,2007,250,158,8,1000,0,712,792,0,22736,55280,32544,,0,0,,1,0
1901,2,ancestor,2007,250,158,8,5000,0,712,792,0,24576,57120,32544,,0,0,,1,0
1901,2,ancestor,2007,250,158,8,10000,0,712,792,0,24576,57120,32544,,0,0,,1,0
1901,2,sampled,2007,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,2,sampled,2007,250,158,8,100,3,155,232,40,5144,13312,8128,250.0,1,1,6,1,0
1901,2,sampled,2007,250,158,8,500,201,696,575,2793,2084,32972,28095,250.0,1,1,29,1,0
1901,2,sampled,2007,250,158,8,1000,0,712,792,0,22736,55280,32544,,0,0,,1,0
1901,2,sampled,2007,250,158,8,5000,0,712,792,0,24576,57120,32544,,0,0,,1,0
1901,2,sampled,2007,250,158,8,10000,0,712,792,0,24576,57120,32544,,0,0,,1,0
1901,3,ancestor,2008,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,3,ancestor,2008,250,158,8,100,8,152,224,98,4812,13164,8254,250.0,1,4,9,1,0
1901,3,ancestor,2008,250,158,8,500,29,597,648,438,4240,35412,30734,250.0,1,1,32,1,0
1901,3,ancestor,2008,250,158,8,1000,38,991,1033,719,7832,63976,55425,250.0,1,1,36,1,0
1901,3,ancestor,2008,250,158,8,5000,49,4720,4751,895,5676,294604,288033,250.0,1,1,138,1,0
1901,3,ancestor,2008,250,158,8,10000,33,9326,9373,587,5956,581564,575021,250.0,1,1,262,1,0
1901,3,sampled,2008,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,3,sampled,2008,250,158,8,100,8,152,224,98,4812,13164,8254,250.0,1,4,9,1,0
1901,3,sampled,2008,250,158,8,500,29,597,648,438,4240,35412,30734,250.0,1,1,32,1,0
1901,3,sampled,2008,250,158,8,1000,38,991,1033,719,7832,63976,55425,250.0,1,1,36,1,0
1901,3,sampled,2008,250,158,8,5000,49,4720,4751,895,5676,294604,288033,250.0,1,1,138,1,0
1901,3,sampled,2008,250,158,8,10000,33,9326,9373,587,5956,581564,575021,250.0,1,1,262,1,0
1901,4,ancestor,2009,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,4,ancestor,2009,250,158,8,100,1,163,242,12,4760,12968,8196,250.0,1,1,1,1,0
1901,4,ancestor,2009,250,158,8,500,0,163,243,0,22384,30592,8208,,0,0,,1,0
1901,4,ancestor,2009,250,158,8,1000,0,163,243,0,24552,32760,8208,,0,0,,1,0
1901,4,ancestor,2009,250,158,8,5000,0,163,243,0,24576,32784,8208,,0,0,,1,0
1901,4,ancestor,2009,250,158,8,10000,0,163,243,0,24576,32784,8208,,0,0,,1,0
1901,4,sampled,2009,250,158,8,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1901,4,sampled,2009,250,158,8,100,1,163,242,12,4760,12968,8196,250.0,1,1,1,1,0
1901,4,sampled,2009,250,158,8,500,0,163,243,0,22384,30592,8208,,0,0,,1,0
1901,4,sampled,2009,250,158,8,1000,0,163,243,0,24552,32760,8208,,0,0,,1,0
1901,4,sampled,2009,250,158,8,5000,0,163,243,0,24576,32784,8208,,0,0,,1,0
1901,4,sampled,2009,250,158,8,10000,0,163,243,0,24576,32784,8208,,0,0,,1,0
1902,0,ancestor,2010,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,0,ancestor,2010,250,63,63,100,5,145,220,72,4620,12852,8160,250.0,1,5,6,1,0
1902,0,ancestor,2010,250,63,63,500,9,572,643,102,5188,35548,30258,250.0,1,1,15,1,0
1902,0,ancestor,2010,250,63,63,1000,3,1024,1101,85,10688,63372,52599,250.0,1,1,27,1,0
1902,0,ancestor,2010,250,63,63,5000,46,4977,5011,875,6976,291860,284009,250.0,1,1,135,1,0
1902,0,ancestor,2010,250,63,63,10000,48,9513,9545,982,9704,578336,567650,250.0,1,1,244,1,0
1902,0,sampled,2010,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,0,sampled,2010,250,63,63,100,5,145,220,72,4620,12852,8160,250.0,1,5,6,1,0
1902,0,sampled,2010,250,63,63,500,9,572,643,102,5188,35548,30258,250.0,1,1,15,1,0
1902,0,sampled,2010,250,63,63,1000,3,1024,1101,85,10688,63372,52599,250.0,1,1,27,1,0
1902,0,sampled,2010,250,63,63,5000,46,4977,5011,875,6976,291860,284009,250.0,1,1,135,1,0
1902,0,sampled,2010,250,63,63,10000,48,9513,9545,982,9704,578336,567650,250.0,1,1,244,1,0
1902,1,ancestor,2011,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,1,ancestor,2011,250,63,63,100,9,148,219,69,4856,13140,8215,250.0,1,5,12,1,0
1902,1,ancestor,2011,250,63,63,500,16,669,733,183,3620,34784,30981,250.0,1,1,21,1,0
1902,1,ancestor,2011,250,63,63,1000,0,670,750,0,23356,54736,31380,,0,0,,1,0
1902,1,ancestor,2011,250,63,63,5000,0,670,750,0,24576,55956,31380,,0,0,,1,0
1902,1,ancestor,2011,250,63,63,10000,0,670,750,0,24576,55956,31380,,0,0,,1,0
1902,1,sampled,2011,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,1,sampled,2011,250,63,63,100,9,148,219,69,4856,13140,8215,250.0,1,5,12,1,0
1902,1,sampled,2011,250,63,63,500,16,669,733,183,3620,34784,30981,250.0,1,1,21,1,0
1902,1,sampled,2011,250,63,63,1000,0,670,750,0,23356,54736,31380,,0,0,,1,0
1902,1,sampled,2011,250,63,63,5000,0,670,750,0,24576,55956,31380,,0,0,,1,0
1902,1,sampled,2011,250,63,63,10000,0,670,750,0,24576,55956,31380,,0,0,,1,0
1902,2,ancestor,2012,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,2,ancestor,2012,250,63,63,100,7,150,223,72,4816,13172,8284,250.0,1,4,4,1,0
1902,2,ancestor,2012,250,63,63,500,16,617,681,268,4944,35968,30756,250.0,1,1,22,1,0
1902,2,ancestor,2012,250,63,63,1000,54,1044,1070,945,6408,65252,57899,250.0,1,1,38,1,0
1902,2,ancestor,2012,250,63,63,5000,82,4735,4733,1638,6936,296420,287846,250.0,1,1,135,1,0
1902,2,ancestor,2012,250,63,63,10000,77,9365,9368,1406,5976,584388,577006,250.0,1,1,248,1,0
1902,2,sampled,2012,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,2,sampled,2012,250,63,63,100,7,150,223,72,4816,13172,8284,250.0,1,4,4,1,0
1902,2,sampled,2012,250,63,63,500,16,617,681,268,4944,35968,30756,250.0,1,1,22,1,0
1902,2,sampled,2012,250,63,63,1000,54,1044,1070,945,6408,65252,57899,250.0,1,1,38,1,0
1902,2,sampled,2012,250,63,63,5000,82,4735,4733,1638,6936,296420,287846,250.0,1,1,135,1,0
1902,2,sampled,2012,250,63,63,10000,77,9365,9368,1406,5976,584388,577006,250.0,1,1,248,1,0
1902,3,ancestor,2013,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,3,ancestor,2013,250,63,63,100,8,150,222,102,4588,13044,8354,250.0,1,7,3,1,0
1902,3,ancestor,2013,250,63,63,500,140,694,634,1553,2148,33308,29607,250.0,1,1,24,1,0
1902,3,ancestor,2013,250,63,63,1000,6,1096,1170,117,9304,62452,53031,250.0,1,1,32,1,0
1902,3,ancestor,2013,250,63,63,5000,46,4908,4942,865,7400,292208,283943,250.0,1,1,133,1,0
1902,3,ancestor,2013,250,63,63,10000,67,9597,9610,1344,7536,580132,571252,250.0,1,1,230,1,0
1902,3,sampled,2013,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,3,sampled,2013,250,63,63,100,8,150,222,102,4588,13044,8354,250.0,1,7,3,1,0
1902,3,sampled,2013,250,63,63,500,140,694,634,1553,2148,33308,29607,250.0,1,1,24,1,0
1902,3,sampled,2013,250,63,63,1000,6,1096,1170,117,9304,62452,53031,250.0,1,1,32,1,0
1902,3,sampled,2013,250,63,63,5000,46,4908,4942,865,7400,292208,283943,250.0,1,1,133,1,0
1902,3,sampled,2013,250,63,63,10000,67,9597,9610,1344,7536,580132,571252,250.0,1,1,230,1,0
1902,4,ancestor,2014,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,4,ancestor,2014,250,63,63,100,3,159,236,23,4768,13024,8233,250.0,1,3,4,1,0
1902,4,ancestor,2014,250,63,63,500,105,651,626,1660,3116,34260,29484,250.0,1,1,24,1,0
1902,4,ancestor,2014,250,63,63,1000,27,1058,1111,544,8392,63052,54116,250.0,1,1,41,1,0
1902,4,ancestor,2014,250,63,63,5000,50,4786,4816,850,5824,294284,287610,250.0,1,1,141,1,0
1902,4,ancestor,2014,250,63,63,10000,45,9398,9433,876,6060,581756,574820,250.0,1,1,256,1,0
1902,4,sampled,2014,250,63,63,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1902,4,sampled,2014,250,63,63,100,3,159,236,23,4768,13024,8233,250.0,1,3,4,1,0
1902,4,sampled,2014,250,63,63,500,105,651,626,1660,3116,34260,29484,250.0,1,1,24,1,0
1902,4,sampled,2014,250,63,63,1000,27,1058,1111,544,8392,63052,54116,250.0,1,1,41,1,0
1902,4,sampled,2014,250,63,63,5000,50,4786,4816,850,5824,294284,287610,250.0,1,1,141,1,0
1902,4,sampled,2014,250,63,63,10000,45,9398,9433,876,6060,581756,574820,250.0,1,1,256,1,0
1903,0,ancestor,2015,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,0,ancestor,2015,250,197,67,100,1,153,232,7,4824,12904,8073,250.0,1,1,1,1,0
1903,0,ancestor,2015,250,197,67,500,0,153,233,0,22208,30296,8088,,0,0,,1,0
1903,0,ancestor,2015,250,197,67,1000,0,153,233,0,24560,32648,8088,,0,0,,1,0
1903,0,ancestor,2015,250,197,67,5000,0,153,233,0,24576,32664,8088,,0,0,,1,0
1903,0,ancestor,2015,250,197,67,10000,0,153,233,0,24576,32664,8088,,0,0,,1,0
1903,0,sampled,2015,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,0,sampled,2015,250,197,67,100,1,153,232,7,4824,12904,8073,250.0,1,1,1,1,0
1903,0,sampled,2015,250,197,67,500,0,153,233,0,22208,30296,8088,,0,0,,1,0
1903,0,sampled,2015,250,197,67,1000,0,153,233,0,24560,32648,8088,,0,0,,1,0
1903,0,sampled,2015,250,197,67,5000,0,153,233,0,24576,32664,8088,,0,0,,1,0
1903,0,sampled,2015,250,197,67,10000,0,153,233,0,24576,32664,8088,,0,0,,1,0
1903,1,ancestor,2016,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,1,ancestor,2016,250,197,67,100,3,161,238,42,4712,13004,8250,250.0,1,2,6,1,0
1903,1,ancestor,2016,250,197,67,500,6,560,634,71,6372,36204,29761,250.0,1,1,17,1,0
1903,1,ancestor,2016,250,197,67,1000,9,1045,1116,205,10632,63648,52811,250.0,1,1,32,1,0
1903,1,ancestor,2016,250,197,67,5000,54,4976,5002,953,5968,292364,285443,250.0,1,1,150,1,0
1903,1,ancestor,2016,250,197,67,10000,49,9820,9851,985,8164,580108,570959,250.0,1,1,297,1,0
1903,1,sampled,2016,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,1,sampled,2016,250,197,67,100,3,161,238,42,4712,13004,8250,250.0,1,2,6,1,0
1903,1,sampled,2016,250,197,67,500,6,560,634,71,6372,36204,29761,250.0,1,1,17,1,0
1903,1,sampled,2016,250,197,67,1000,9,1045,1116,205,10632,63648,52811,250.0,1,1,32,1,0
1903,1,sampled,2016,250,197,67,5000,54,4976,5002,953,5968,292364,285443,250.0,1,1,150,1,0
1903,1,sampled,2016,250,197,67,10000,49,9820,9851,985,8164,580108,570959,250.0,1,1,297,1,0
1903,2,ancestor,2017,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,2,ancestor,2017,250,197,67,100,2,159,237,51,4644,13036,8341,250.0,1,2,3,1,0
1903,2,ancestor,2017,250,197,67,500,3,612,689,74,5520,35696,30102,250.0,1,1,21,1,0
1903,2,ancestor,2017,250,197,67,1000,15,1082,1147,286,9388,63724,54050,250.0,1,1,35,1,0
1903,2,ancestor,2017,250,197,67,5000,70,4805,4815,1256,5876,291576,284444,250.0,1,1,169,1,0
1903,2,ancestor,2017,250,197,67,10000,72,9473,9481,1304,5104,578616,572208,250.0,1,1,313,1,0
1903,2,sampled,2017,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,2,sampled,2017,250,197,67,100,2,159,237,51,4644,13036,8341,250.0,1,2,3,1,0
1903,2,sampled,2017,250,197,67,500,3,612,689,74,5520,35696,30102,250.0,1,1,21,1,0
1903,2,sampled,2017,250,197,67,1000,15,1082,1147,286,9388,63724,54050,250.0,1,1,35,1,0
1903,2,sampled,2017,250,197,67,5000,70,4805,4815,1256,5876,291576,284444,250.0,1,1,169,1,0
1903,2,sampled,2017,250,197,67,10000,72,9473,9481,1304,5104,578616,572208,250.0,1,1,313,1,0
1903,3,ancestor,2018,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,3,ancestor,2018,250,197,67,100,10,156,226,158,4580,13128,8390,250.0,1,6,7,1,0
1903,3,ancestor,2018,250,197,67,500,48,628,660,594,3672,35044,30778,250.0,1,1,28,1,0
1903,3,ancestor,2018,250,197,67,1000,22,1026,1084,450,9724,64688,54514,250.0,1,1,37,1,0
1903,3,ancestor,2018,250,197,67,5000,55,4925,4950,1080,5048,293260,287132,250.0,1,1,132,1,0
1903,3,ancestor,2018,250,197,67,10000,39,9367,9408,710,7288,580732,572734,250.0,1,1,259,1,0
1903,3,sampled,2018,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,3,sampled,2018,250,197,67,100,10,156,226,158,4580,13128,8390,250.0,1,6,7,1,0
1903,3,sampled,2018,250,197,67,500,48,628,660,594,3672,35044,30778,250.0,1,1,28,1,0
1903,3,sampled,2018,250,197,67,1000,22,1026,1084,450,9724,64688,54514,250.0,1,1,37,1,0
1903,3,sampled,2018,250,197,67,5000,55,4925,4950,1080,5048,293260,287132,250.0,1,1,132,1,0
1903,3,sampled,2018,250,197,67,10000,39,9367,9408,710,7288,580732,572734,250.0,1,1,259,1,0
1903,4,ancestor,2019,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,4,ancestor,2019,250,197,67,100,1,157,236,8,4812,12856,8036,250.0,1,1,0,1,0
1903,4,ancestor,2019,250,197,67,500,0,157,237,0,22432,30480,8048,,0,0,,1,0
1903,4,ancestor,2019,250,197,67,1000,0,157,237,0,24556,32604,8048,,0,0,,1,0
1903,4,ancestor,2019,250,197,67,5000,0,157,237,0,24576,32624,8048,,0,0,,1,0
1903,4,ancestor,2019,250,197,67,10000,0,157,237,0,24576,32624,8048,,0,0,,1,0
1903,4,sampled,2019,250,197,67,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1903,4,sampled,2019,250,197,67,100,1,157,236,8,4812,12856,8036,250.0,1,1,0,1,0
1903,4,sampled,2019,250,197,67,500,0,157,237,0,22432,30480,8048,,0,0,,1,0
1903,4,sampled,2019,250,197,67,1000,0,157,237,0,24556,32604,8048,,0,0,,1,0
1903,4,sampled,2019,250,197,67,5000,0,157,237,0,24576,32624,8048,,0,0,,1,0
1903,4,sampled,2019,250,197,67,10000,0,157,237,0,24576,32624,8048,,0,0,,1,0
1904,0,ancestor,2020,250,121,2,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1904,0,ancestor,2020,250,121,2,100,3,163,240,24,4808,13112,8280,250.0,1,3,3,1,0
1904,0,ancestor,2020,250,121,2,500,0,163,243,0,22440,30844,8404,,0,0,,1,0
1904,0,ancestor,2020,250,121,2,1000,0,163,243,0,24576,32980,8404,,0,0,,1,0
1904,0,ancestor,2020,250,121,2,5000,0,163,243,0,24576,32980,8404,,0,0,,1,0
1904,0,ancestor,2020,250,121,2,10000,0,163,243,0,24576,32980,8404,,0,0,,1,0
1904,0,sampled,2020,250,121,2,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1904,0,sampled,2020,250,121,2,100,3,163,240,24,4808,13112,8280,250.0,1,3,3,1,0
1904,0,sampled,2020,250,121,2,500,0,163,243,0,22440,30844,8404,,0,0,,1,0
1904,0,sampled,2020,250,121,2,1000,0,163,243,0,24576,32980,8404,,0,0,,1,0
1904,0,sampled,2020,250,121,2,5000,0,163,243,0,24576,32980,8404,,0,0,,1,0
1904,0,sampled,2020,250,121,2,10000,0,163,243,0,24576,32980,8404,,0,0,,1,0
1904,1,ancestor,2021,250,121,2,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1904,1,ancestor,2021,250,121,2,100,1,162,241,10,4800,12904,8094,250.0,1,1,1,1,0
1904,1,ancestor,2021,250,121,2,500,0,162,242,0,22336,30448,8112,,0,0,,1,0
1904,1,ancestor,2021,250,121,2,1000,0,162,242,0,24568,32680,8112,,0,0,,1,0
1904,1,ancestor,2021,250,121,2,5000,0,162,242,0,24576,32688,8112,,0,0,,1,0
1904,1,ancestor,2021,250,121,2,10000,0,162,242,0,24576,32688,8112,,0,0,,1,0
1904,1,sampled,2021,250,121,2,0,80,0,0,1920,5120,7040,0,250.0,1,80,0,1,0
1904,1,sampled,2021,250,121,2,100,1,162,241,10,4800,12904,8094,250.0,1,1,1,1,0
1904,1,sampled,2021,250,121,2,500,0,162,242,0,22336,30448,8112,,0,0,,1,0
1904,1,sampled,2021,250,121,2,1000,0,162,242,0,24568,32680,8112,,0,0,,1,0
1904,1,sampled,2021,250,121,2,5000,0,162,242,0,24576,32688,8112,,0,0,,1,0
