source,parent_index,coordinate,delta,parent_valid,variant_valid,variant_reason,transition,silent_genotype,weights_changed,active_sites_changed,cost_change,behavior_tv
83014,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,4,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83014,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,7,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83014,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83014,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83014,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83014,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83014,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83014,4,9,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83015,0,0,-1,True,True,developed,valid_to_valid,False,True,True,0,11/16
83015,0,0,1,True,True,developed,valid_to_valid,False,True,True,3,7/32
83015,0,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,2,-1,True,True,developed,valid_to_valid,False,True,True,2,7/8
83015,0,2,1,True,True,developed,valid_to_valid,False,True,True,3,1/2
83015,0,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,4,-1,True,True,developed,valid_to_valid,False,True,True,0,5/32
83015,0,4,1,True,True,developed,valid_to_valid,False,True,True,-2,13/20
83015,0,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,6,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,0,6,1,True,True,developed,valid_to_valid,True,False,False,0,0
83015,0,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,0,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,0,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,0,9,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83015,0,9,1,True,True,developed,valid_to_valid,False,True,True,37,1/4
83015,1,0,-1,True,True,developed,valid_to_valid,False,True,True,1,3/5
83015,1,0,1,True,True,developed,valid_to_valid,False,True,True,2,1/8
83015,1,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,1,1,1,True,True,developed,valid_to_valid,False,True,True,1,0
83015,1,2,-1,True,True,developed,valid_to_valid,False,True,True,0,1/10
83015,1,2,1,True,True,developed,valid_to_valid,False,True,True,0,1/10
83015,1,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,1,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,1,4,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,1,4,1,True,True,developed,valid_to_valid,False,True,True,1,0
83015,1,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,1,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,1,6,-1,True,True,developed,valid_to_valid,False,True,True,-5,11/20
83015,1,6,1,True,True,developed,valid_to_valid,False,True,True,1,13/80
83015,1,7,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83015,1,7,1,True,True,developed,valid_to_valid,False,True,True,-5,3/10
83015,1,8,-1,True,True,developed,valid_to_valid,False,True,True,1,0
83015,1,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,1,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83015,1,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83015,2,0,-1,True,True,developed,valid_to_valid,False,True,True,2,39/160
83015,2,0,1,True,True,developed,valid_to_valid,False,True,True,0,39/160
83015,2,1,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,2,1,1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,2,2,-1,True,True,developed,valid_to_valid,False,True,True,5,141/160
83015,2,2,1,True,True,developed,valid_to_valid,False,True,True,-3,7/20
83015,2,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,2,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,2,4,-1,True,True,developed,valid_to_valid,False,True,True,-3,3/20
83015,2,4,1,True,True,developed,valid_to_valid,False,True,True,3,29/160
83015,2,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83015,2,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,2,6,-1,True,True,developed,valid_to_valid,False,True,True,-6,47/240
83015,2,6,1,True,True,developed,valid_to_valid,False,True,True,3,3/32
83015,2,7,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83015,2,7,1,True,True,developed,valid_to_valid,False,True,True,-2,0
83015,2,8,-1,True,True,developed,valid_to_valid,False,True,True,3,7/32
83015,2,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83015,2,9,-1,True,True,developed,valid_to_valid,False,True,True,-37,0
83015,2,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83015,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83015,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83015,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83015,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83015,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83016,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83016,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83016,1,0,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83016,1,0,1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83016,1,1,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83016,1,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,2,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,2,1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,4,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,4,1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,6,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83016,1,6,1,True,True,developed,valid_to_valid,False,True,False,0,0
83016,1,7,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83016,1,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83016,1,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83016,1,9,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83016,1,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83016,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83016,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83016,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83016,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83016,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83016,4,0,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83016,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,7,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83016,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83016,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83016,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83017,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83017,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83017,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83017,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83017,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83017,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83017,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83017,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83017,3,0,-1,True,True,developed,valid_to_valid,False,True,True,-1,1/40
83017,3,0,1,True,True,developed,valid_to_valid,False,True,True,-1,1/40
83017,3,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,1,1,True,True,developed,valid_to_valid,False,True,False,0,0
83017,3,2,-1,True,True,developed,valid_to_valid,False,True,True,-1,1/40
83017,3,2,1,True,True,developed,valid_to_valid,False,True,True,-1,1/10
83017,3,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83017,3,4,-1,True,True,developed,valid_to_valid,False,True,True,1,7/80
83017,3,4,1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,5,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,5,1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,6,-1,True,True,developed,valid_to_valid,False,True,True,1,7/80
83017,3,6,1,True,True,developed,valid_to_valid,False,True,False,0,0
83017,3,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83017,3,7,1,True,True,developed,valid_to_valid,False,True,False,0,0
83017,3,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83017,3,9,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83017,3,9,1,True,False,empty_structure,valid_to_invalid,False,True,True,33,
83017,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83017,4,9,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83017,4,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83018,0,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,0,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83018,0,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83018,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
